Year,Year Code,ICD Sub-Chapter,ICD Sub-Chapter Code,HHS Region,HHS Region Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Gender,Gender Code,Deaths,Population,Crude Rate
2005.0,2005.0,Malignant neoplasms,C00-C97,"HHS Region #2  NJ, NY",HHS2,15-24 years,15-24,Male,M,94.0,1932108.0,4.9
2005.0,2005.0,Malignant neoplasms,C00-C97,"HHS Region #2  NJ, NY",HHS2,25-34 years,25-34,Female,F,163.0,1869942.0,8.7
2005.0,2005.0,Malignant neoplasms,C00-C97,"HHS Region #2  NJ, NY",HHS2,25-34 years,25-34,Male,M,165.0,1822201.0,9.1
2005.0,2005.0,Malignant neoplasms,C00-C97,"HHS Region #2  NJ, NY",HHS2,35-44 years,35-44,Female,F,822.0,2183261.0,37.7
2005.0,2005.0,Malignant neoplasms,C00-C97,"HHS Region #2  NJ, NY",HHS2,35-44 years,35-44,Male,M,580.0,2102134.0,27.6
2005.0,2005.0,Malignant neoplasms,C00-C97,"HHS Region #2  NJ, NY",HHS2,45-54 years,45-54,Female,F,2328.0,2082563.0,111.8
2005.0,2005.0,Malignant neoplasms,C00-C97,"HHS Region #2  NJ, NY",HHS2,45-54 years,45-54,Male,M,2206.0,1965412.0,112.2
2005.0,2005.0,Malignant neoplasms,C00-C97,"HHS Region #2  NJ, NY",HHS2,55-64 years,55-64,Female,F,4358.0,1551521.0,280.9
2005.0,2005.0,Malignant neoplasms,C00-C97,"HHS Region #2  NJ, NY",HHS2,55-64 years,55-64,Male,M,4630.0,1380120.0,335.5
2005.0,2005.0,Malignant neoplasms,C00-C97,"HHS Region #2  NJ, NY",HHS2,65-74 years,65-74,Female,F,5836.0,999264.0,584
2005.0,2005.0,Malignant neoplasms,C00-C97,"HHS Region #2  NJ, NY",HHS2,65-74 years,65-74,Male,M,6564.0,807424.0,813
2005.0,2005.0,Malignant neoplasms,C00-C97,"HHS Region #2  NJ, NY",HHS2,75-84 years,75-84,Female,F,8131.0,796097.0,1021.4
2005.0,2005.0,Malignant neoplasms,C00-C97,"HHS Region #2  NJ, NY",HHS2,75-84 years,75-84,Male,M,7984.0,517407.0,1543.1
2005.0,2005.0,Malignant neoplasms,C00-C97,"HHS Region #2  NJ, NY",HHS2,85+ years,85+,Female,F,5072.0,347218.0,1460.8
2005.0,2005.0,Malignant neoplasms,C00-C97,"HHS Region #2  NJ, NY",HHS2,85+ years,85+,Male,M,3594.0,147371.0,2438.7
2005.0,2005.0,Benign neoplasms,D10-D36,"HHS Region #2  NJ, NY",HHS2,55-64 years,55-64,Female,F,16.0,1551521.0,Unreliable
2005.0,2005.0,Benign neoplasms,D10-D36,"HHS Region #2  NJ, NY",HHS2,65-74 years,65-74,Female,F,19.0,999264.0,Unreliable
2005.0,2005.0,Benign neoplasms,D10-D36,"HHS Region #2  NJ, NY",HHS2,75-84 years,75-84,Female,F,25.0,796097.0,3.1
2005.0,2005.0,Benign neoplasms,D10-D36,"HHS Region #2  NJ, NY",HHS2,75-84 years,75-84,Male,M,13.0,517407.0,Unreliable
2005.0,2005.0,Benign neoplasms,D10-D36,"HHS Region #2  NJ, NY",HHS2,85+ years,85+,Female,F,18.0,347218.0,Unreliable
2005.0,2005.0,Benign neoplasms,D10-D36,"HHS Region #2  NJ, NY",HHS2,85+ years,85+,Male,M,10.0,147371.0,Unreliable
2005.0,2005.0,Neoplasms of uncertain or unknown behaviour,D37-D48,"HHS Region #2  NJ, NY",HHS2,15-24 years,15-24,Male,M,12.0,1932108.0,Unreliable
2005.0,2005.0,Neoplasms of uncertain or unknown behaviour,D37-D48,"HHS Region #2  NJ, NY",HHS2,25-34 years,25-34,Male,M,10.0,1822201.0,Unreliable
2005.0,2005.0,Neoplasms of uncertain or unknown behaviour,D37-D48,"HHS Region #2  NJ, NY",HHS2,35-44 years,35-44,Female,F,14.0,2183261.0,Unreliable
2005.0,2005.0,Neoplasms of uncertain or unknown behaviour,D37-D48,"HHS Region #2  NJ, NY",HHS2,35-44 years,35-44,Male,M,15.0,2102134.0,Unreliable
2005.0,2005.0,Neoplasms of uncertain or unknown behaviour,D37-D48,"HHS Region #2  NJ, NY",HHS2,45-54 years,45-54,Female,F,19.0,2082563.0,Unreliable
2005.0,2005.0,Neoplasms of uncertain or unknown behaviour,D37-D48,"HHS Region #2  NJ, NY",HHS2,45-54 years,45-54,Male,M,34.0,1965412.0,1.7
2005.0,2005.0,Neoplasms of uncertain or unknown behaviour,D37-D48,"HHS Region #2  NJ, NY",HHS2,55-64 years,55-64,Female,F,39.0,1551521.0,2.5
2005.0,2005.0,Neoplasms of uncertain or unknown behaviour,D37-D48,"HHS Region #2  NJ, NY",HHS2,55-64 years,55-64,Male,M,69.0,1380120.0,5
2005.0,2005.0,Neoplasms of uncertain or unknown behaviour,D37-D48,"HHS Region #2  NJ, NY",HHS2,65-74 years,65-74,Female,F,80.0,999264.0,8
2005.0,2005.0,Neoplasms of uncertain or unknown behaviour,D37-D48,"HHS Region #2  NJ, NY",HHS2,65-74 years,65-74,Male,M,106.0,807424.0,13.1
2005.0,2005.0,Neoplasms of uncertain or unknown behaviour,D37-D48,"HHS Region #2  NJ, NY",HHS2,75-84 years,75-84,Female,F,170.0,796097.0,21.4
2005.0,2005.0,Neoplasms of uncertain or unknown behaviour,D37-D48,"HHS Region #2  NJ, NY",HHS2,75-84 years,75-84,Male,M,219.0,517407.0,42.3
2005.0,2005.0,Neoplasms of uncertain or unknown behaviour,D37-D48,"HHS Region #2  NJ, NY",HHS2,85+ years,85+,Female,F,215.0,347218.0,61.9
2005.0,2005.0,Neoplasms of uncertain or unknown behaviour,D37-D48,"HHS Region #2  NJ, NY",HHS2,85+ years,85+,Male,M,110.0,147371.0,74.6
2005.0,2005.0,Haemolytic anaemias,D55-D59,"HHS Region #2  NJ, NY",HHS2,15-24 years,15-24,Male,M,11.0,1932108.0,Unreliable
2005.0,2005.0,Haemolytic anaemias,D55-D59,"HHS Region #2  NJ, NY",HHS2,25-34 years,25-34,Female,F,11.0,1869942.0,Unreliable
2005.0,2005.0,Haemolytic anaemias,D55-D59,"HHS Region #2  NJ, NY",HHS2,35-44 years,35-44,Male,M,12.0,2102134.0,Unreliable
2005.0,2005.0,Aplastic and other anaemias,D60-D64,"HHS Region #2  NJ, NY",HHS2,55-64 years,55-64,Male,M,13.0,1380120.0,Unreliable
2005.0,2005.0,Aplastic and other anaemias,D60-D64,"HHS Region #2  NJ, NY",HHS2,65-74 years,65-74,Female,F,24.0,999264.0,2.4
2005.0,2005.0,Aplastic and other anaemias,D60-D64,"HHS Region #2  NJ, NY",HHS2,65-74 years,65-74,Male,M,14.0,807424.0,Unreliable
2005.0,2005.0,Aplastic and other anaemias,D60-D64,"HHS Region #2  NJ, NY",HHS2,75-84 years,75-84,Female,F,54.0,796097.0,6.8
2005.0,2005.0,Aplastic and other anaemias,D60-D64,"HHS Region #2  NJ, NY",HHS2,75-84 years,75-84,Male,M,36.0,517407.0,7
2005.0,2005.0,Aplastic and other anaemias,D60-D64,"HHS Region #2  NJ, NY",HHS2,85+ years,85+,Female,F,125.0,347218.0,36
2005.0,2005.0,Aplastic and other anaemias,D60-D64,"HHS Region #2  NJ, NY",HHS2,85+ years,85+,Male,M,40.0,147371.0,27.1
2005.0,2005.0,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,"HHS Region #2  NJ, NY",HHS2,35-44 years,35-44,Male,M,10.0,2102134.0,Unreliable
2005.0,2005.0,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,"HHS Region #2  NJ, NY",HHS2,45-54 years,45-54,Female,F,21.0,2082563.0,1
2005.0,2005.0,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,"HHS Region #2  NJ, NY",HHS2,45-54 years,45-54,Male,M,20.0,1965412.0,1
2005.0,2005.0,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,"HHS Region #2  NJ, NY",HHS2,55-64 years,55-64,Female,F,14.0,1551521.0,Unreliable
2005.0,2005.0,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,"HHS Region #2  NJ, NY",HHS2,55-64 years,55-64,Male,M,12.0,1380120.0,Unreliable
2005.0,2005.0,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,"HHS Region #2  NJ, NY",HHS2,65-74 years,65-74,Female,F,23.0,999264.0,2.3
2005.0,2005.0,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,"HHS Region #2  NJ, NY",HHS2,65-74 years,65-74,Male,M,20.0,807424.0,2.5
2005.0,2005.0,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,"HHS Region #2  NJ, NY",HHS2,75-84 years,75-84,Female,F,36.0,796097.0,4.5
2005.0,2005.0,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,"HHS Region #2  NJ, NY",HHS2,75-84 years,75-84,Male,M,33.0,517407.0,6.4
2005.0,2005.0,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,"HHS Region #2  NJ, NY",HHS2,85+ years,85+,Female,F,28.0,347218.0,8.1
2005.0,2005.0,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,"HHS Region #2  NJ, NY",HHS2,85+ years,85+,Male,M,11.0,147371.0,Unreliable
2005.0,2005.0,Other diseases of blood and blood-forming organs,D70-D76,"HHS Region #2  NJ, NY",HHS2,75-84 years,75-84,Male,M,12.0,517407.0,Unreliable
2005.0,2005.0,Certain disorders involving the immune mechanism,D80-D89,"HHS Region #2  NJ, NY",HHS2,35-44 years,35-44,Female,F,15.0,2183261.0,Unreliable
2005.0,2005.0,Certain disorders involving the immune mechanism,D80-D89,"HHS Region #2  NJ, NY",HHS2,35-44 years,35-44,Male,M,17.0,2102134.0,Unreliable
2005.0,2005.0,Certain disorders involving the immune mechanism,D80-D89,"HHS Region #2  NJ, NY",HHS2,45-54 years,45-54,Female,F,20.0,2082563.0,1
2005.0,2005.0,Certain disorders involving the immune mechanism,D80-D89,"HHS Region #2  NJ, NY",HHS2,45-54 years,45-54,Male,M,19.0,1965412.0,Unreliable
2005.0,2005.0,Certain disorders involving the immune mechanism,D80-D89,"HHS Region #2  NJ, NY",HHS2,55-64 years,55-64,Female,F,10.0,1551521.0,Unreliable
2005.0,2005.0,Certain disorders involving the immune mechanism,D80-D89,"HHS Region #2  NJ, NY",HHS2,55-64 years,55-64,Male,M,14.0,1380120.0,Unreliable
2005.0,2005.0,Certain disorders involving the immune mechanism,D80-D89,"HHS Region #2  NJ, NY",HHS2,65-74 years,65-74,Female,F,19.0,999264.0,Unreliable
2005.0,2005.0,Certain disorders involving the immune mechanism,D80-D89,"HHS Region #2  NJ, NY",HHS2,65-74 years,65-74,Male,M,13.0,807424.0,Unreliable
2005.0,2005.0,Certain disorders involving the immune mechanism,D80-D89,"HHS Region #2  NJ, NY",HHS2,75-84 years,75-84,Female,F,12.0,796097.0,Unreliable
2005.0,2005.0,Disorders of thyroid gland,E00-E07,"HHS Region #2  NJ, NY",HHS2,65-74 years,65-74,Female,F,14.0,999264.0,Unreliable
2005.0,2005.0,Disorders of thyroid gland,E00-E07,"HHS Region #2  NJ, NY",HHS2,75-84 years,75-84,Female,F,42.0,796097.0,5.3
2005.0,2005.0,Disorders of thyroid gland,E00-E07,"HHS Region #2  NJ, NY",HHS2,85+ years,85+,Female,F,80.0,347218.0,23
2005.0,2005.0,Disorders of thyroid gland,E00-E07,"HHS Region #2  NJ, NY",HHS2,85+ years,85+,Male,M,14.0,147371.0,Unreliable
2005.0,2005.0,Diabetes mellitus,E10-E14,"HHS Region #2  NJ, NY",HHS2,25-34 years,25-34,Female,F,20.0,1869942.0,1.1
2005.0,2005.0,Diabetes mellitus,E10-E14,"HHS Region #2  NJ, NY",HHS2,25-34 years,25-34,Male,M,26.0,1822201.0,1.4
2005.0,2005.0,Diabetes mellitus,E10-E14,"HHS Region #2  NJ, NY",HHS2,35-44 years,35-44,Female,F,43.0,2183261.0,2
2005.0,2005.0,Diabetes mellitus,E10-E14,"HHS Region #2  NJ, NY",HHS2,35-44 years,35-44,Male,M,87.0,2102134.0,4.1
2005.0,2005.0,Diabetes mellitus,E10-E14,"HHS Region #2  NJ, NY",HHS2,45-54 years,45-54,Female,F,151.0,2082563.0,7.3
2005.0,2005.0,Diabetes mellitus,E10-E14,"HHS Region #2  NJ, NY",HHS2,45-54 years,45-54,Male,M,302.0,1965412.0,15.4
2005.0,2005.0,Diabetes mellitus,E10-E14,"HHS Region #2  NJ, NY",HHS2,55-64 years,55-64,Female,F,369.0,1551521.0,23.8
2005.0,2005.0,Diabetes mellitus,E10-E14,"HHS Region #2  NJ, NY",HHS2,55-64 years,55-64,Male,M,534.0,1380120.0,38.7
2005.0,2005.0,Diabetes mellitus,E10-E14,"HHS Region #2  NJ, NY",HHS2,65-74 years,65-74,Female,F,636.0,999264.0,63.6
2005.0,2005.0,Diabetes mellitus,E10-E14,"HHS Region #2  NJ, NY",HHS2,65-74 years,65-74,Male,M,759.0,807424.0,94
2005.0,2005.0,Diabetes mellitus,E10-E14,"HHS Region #2  NJ, NY",HHS2,75-84 years,75-84,Female,F,1089.0,796097.0,136.8
2005.0,2005.0,Diabetes mellitus,E10-E14,"HHS Region #2  NJ, NY",HHS2,75-84 years,75-84,Male,M,1017.0,517407.0,196.6
2005.0,2005.0,Diabetes mellitus,E10-E14,"HHS Region #2  NJ, NY",HHS2,85+ years,85+,Female,F,1000.0,347218.0,288
2005.0,2005.0,Diabetes mellitus,E10-E14,"HHS Region #2  NJ, NY",HHS2,85+ years,85+,Male,M,548.0,147371.0,371.9
2005.0,2005.0,Malnutrition,E40-E46,"HHS Region #2  NJ, NY",HHS2,75-84 years,75-84,Female,F,28.0,796097.0,3.5
2005.0,2005.0,Malnutrition,E40-E46,"HHS Region #2  NJ, NY",HHS2,75-84 years,75-84,Male,M,20.0,517407.0,3.9
2005.0,2005.0,Malnutrition,E40-E46,"HHS Region #2  NJ, NY",HHS2,85+ years,85+,Female,F,83.0,347218.0,23.9
2005.0,2005.0,Malnutrition,E40-E46,"HHS Region #2  NJ, NY",HHS2,85+ years,85+,Male,M,28.0,147371.0,19
2005.0,2005.0,Obesity and other hyperalimentation,E65-E68,"HHS Region #2  NJ, NY",HHS2,25-34 years,25-34,Female,F,10.0,1869942.0,Unreliable
2005.0,2005.0,Obesity and other hyperalimentation,E65-E68,"HHS Region #2  NJ, NY",HHS2,25-34 years,25-34,Male,M,15.0,1822201.0,Unreliable
2005.0,2005.0,Obesity and other hyperalimentation,E65-E68,"HHS Region #2  NJ, NY",HHS2,35-44 years,35-44,Female,F,32.0,2183261.0,1.5
2005.0,2005.0,Obesity and other hyperalimentation,E65-E68,"HHS Region #2  NJ, NY",HHS2,35-44 years,35-44,Male,M,38.0,2102134.0,1.8
2005.0,2005.0,Obesity and other hyperalimentation,E65-E68,"HHS Region #2  NJ, NY",HHS2,45-54 years,45-54,Female,F,50.0,2082563.0,2.4
2005.0,2005.0,Obesity and other hyperalimentation,E65-E68,"HHS Region #2  NJ, NY",HHS2,45-54 years,45-54,Male,M,51.0,1965412.0,2.6
2005.0,2005.0,Obesity and other hyperalimentation,E65-E68,"HHS Region #2  NJ, NY",HHS2,55-64 years,55-64,Female,F,51.0,1551521.0,3.3
2005.0,2005.0,Obesity and other hyperalimentation,E65-E68,"HHS Region #2  NJ, NY",HHS2,55-64 years,55-64,Male,M,55.0,1380120.0,4
2005.0,2005.0,Obesity and other hyperalimentation,E65-E68,"HHS Region #2  NJ, NY",HHS2,65-74 years,65-74,Female,F,35.0,999264.0,3.5
2005.0,2005.0,Obesity and other hyperalimentation,E65-E68,"HHS Region #2  NJ, NY",HHS2,65-74 years,65-74,Male,M,21.0,807424.0,2.6
2005.0,2005.0,Obesity and other hyperalimentation,E65-E68,"HHS Region #2  NJ, NY",HHS2,75-84 years,75-84,Female,F,16.0,796097.0,Unreliable
2005.0,2005.0,Obesity and other hyperalimentation,E65-E68,"HHS Region #2  NJ, NY",HHS2,75-84 years,75-84,Male,M,13.0,517407.0,Unreliable
2005.0,2005.0,Metabolic disorders,E70-E88,"HHS Region #2  NJ, NY",HHS2,< 1 year,1,Female,F,10.0,168967.0,Unreliable
2005.0,2005.0,Metabolic disorders,E70-E88,"HHS Region #2  NJ, NY",HHS2,1-4 years,4-Jan,Male,M,12.0,714825.0,Unreliable
2005.0,2005.0,Metabolic disorders,E70-E88,"HHS Region #2  NJ, NY",HHS2,5-14 years,14-May,Male,M,13.0,1887259.0,Unreliable
2005.0,2005.0,Metabolic disorders,E70-E88,"HHS Region #2  NJ, NY",HHS2,15-24 years,15-24,Male,M,12.0,1932108.0,Unreliable
2005.0,2005.0,Metabolic disorders,E70-E88,"HHS Region #2  NJ, NY",HHS2,25-34 years,25-34,Male,M,12.0,1822201.0,Unreliable
2005.0,2005.0,Metabolic disorders,E70-E88,"HHS Region #2  NJ, NY",HHS2,35-44 years,35-44,Male,M,14.0,2102134.0,Unreliable
2005.0,2005.0,Metabolic disorders,E70-E88,"HHS Region #2  NJ, NY",HHS2,45-54 years,45-54,Female,F,28.0,2082563.0,1.3
2005.0,2005.0,Metabolic disorders,E70-E88,"HHS Region #2  NJ, NY",HHS2,45-54 years,45-54,Male,M,51.0,1965412.0,2.6
2005.0,2005.0,Metabolic disorders,E70-E88,"HHS Region #2  NJ, NY",HHS2,55-64 years,55-64,Female,F,57.0,1551521.0,3.7
2005.0,2005.0,Metabolic disorders,E70-E88,"HHS Region #2  NJ, NY",HHS2,55-64 years,55-64,Male,M,74.0,1380120.0,5.4
2005.0,2005.0,Metabolic disorders,E70-E88,"HHS Region #2  NJ, NY",HHS2,65-74 years,65-74,Female,F,90.0,999264.0,9
2005.0,2005.0,Metabolic disorders,E70-E88,"HHS Region #2  NJ, NY",HHS2,65-74 years,65-74,Male,M,125.0,807424.0,15.5
2005.0,2005.0,Metabolic disorders,E70-E88,"HHS Region #2  NJ, NY",HHS2,75-84 years,75-84,Female,F,240.0,796097.0,30.1
2005.0,2005.0,Metabolic disorders,E70-E88,"HHS Region #2  NJ, NY",HHS2,75-84 years,75-84,Male,M,194.0,517407.0,37.5
2005.0,2005.0,Metabolic disorders,E70-E88,"HHS Region #2  NJ, NY",HHS2,85+ years,85+,Female,F,440.0,347218.0,126.7
2005.0,2005.0,Metabolic disorders,E70-E88,"HHS Region #2  NJ, NY",HHS2,85+ years,85+,Male,M,130.0,147371.0,88.2
2005.0,2005.0,"Organic, including symptomatic, mental disorders",F01-F09,"HHS Region #2  NJ, NY",HHS2,55-64 years,55-64,Female,F,15.0,1551521.0,Unreliable
2005.0,2005.0,"Organic, including symptomatic, mental disorders",F01-F09,"HHS Region #2  NJ, NY",HHS2,55-64 years,55-64,Male,M,19.0,1380120.0,Unreliable
2005.0,2005.0,"Organic, including symptomatic, mental disorders",F01-F09,"HHS Region #2  NJ, NY",HHS2,65-74 years,65-74,Female,F,80.0,999264.0,8
2005.0,2005.0,"Organic, including symptomatic, mental disorders",F01-F09,"HHS Region #2  NJ, NY",HHS2,65-74 years,65-74,Male,M,70.0,807424.0,8.7
2005.0,2005.0,"Organic, including symptomatic, mental disorders",F01-F09,"HHS Region #2  NJ, NY",HHS2,75-84 years,75-84,Female,F,651.0,796097.0,81.8
2005.0,2005.0,"Organic, including symptomatic, mental disorders",F01-F09,"HHS Region #2  NJ, NY",HHS2,75-84 years,75-84,Male,M,411.0,517407.0,79.4
2005.0,2005.0,"Organic, including symptomatic, mental disorders",F01-F09,"HHS Region #2  NJ, NY",HHS2,85+ years,85+,Female,F,2157.0,347218.0,621.2
2005.0,2005.0,"Organic, including symptomatic, mental disorders",F01-F09,"HHS Region #2  NJ, NY",HHS2,85+ years,85+,Male,M,663.0,147371.0,449.9
2005.0,2005.0,Mental and behavioural disorders due to psychoactive substance use,F10-F19,"HHS Region #2  NJ, NY",HHS2,15-24 years,15-24,Male,M,16.0,1932108.0,Unreliable
2005.0,2005.0,Mental and behavioural disorders due to psychoactive substance use,F10-F19,"HHS Region #2  NJ, NY",HHS2,25-34 years,25-34,Female,F,11.0,1869942.0,Unreliable
2005.0,2005.0,Mental and behavioural disorders due to psychoactive substance use,F10-F19,"HHS Region #2  NJ, NY",HHS2,25-34 years,25-34,Male,M,36.0,1822201.0,2
2005.0,2005.0,Mental and behavioural disorders due to psychoactive substance use,F10-F19,"HHS Region #2  NJ, NY",HHS2,35-44 years,35-44,Female,F,44.0,2183261.0,2
2005.0,2005.0,Mental and behavioural disorders due to psychoactive substance use,F10-F19,"HHS Region #2  NJ, NY",HHS2,35-44 years,35-44,Male,M,137.0,2102134.0,6.5
2005.0,2005.0,Mental and behavioural disorders due to psychoactive substance use,F10-F19,"HHS Region #2  NJ, NY",HHS2,45-54 years,45-54,Female,F,67.0,2082563.0,3.2
2005.0,2005.0,Mental and behavioural disorders due to psychoactive substance use,F10-F19,"HHS Region #2  NJ, NY",HHS2,45-54 years,45-54,Male,M,239.0,1965412.0,12.2
2005.0,2005.0,Mental and behavioural disorders due to psychoactive substance use,F10-F19,"HHS Region #2  NJ, NY",HHS2,55-64 years,55-64,Female,F,48.0,1551521.0,3.1
2005.0,2005.0,Mental and behavioural disorders due to psychoactive substance use,F10-F19,"HHS Region #2  NJ, NY",HHS2,55-64 years,55-64,Male,M,158.0,1380120.0,11.4
2005.0,2005.0,Mental and behavioural disorders due to psychoactive substance use,F10-F19,"HHS Region #2  NJ, NY",HHS2,65-74 years,65-74,Female,F,33.0,999264.0,3.3
2005.0,2005.0,Mental and behavioural disorders due to psychoactive substance use,F10-F19,"HHS Region #2  NJ, NY",HHS2,65-74 years,65-74,Male,M,76.0,807424.0,9.4
2005.0,2005.0,Mental and behavioural disorders due to psychoactive substance use,F10-F19,"HHS Region #2  NJ, NY",HHS2,75-84 years,75-84,Female,F,28.0,796097.0,3.5
2005.0,2005.0,Mental and behavioural disorders due to psychoactive substance use,F10-F19,"HHS Region #2  NJ, NY",HHS2,75-84 years,75-84,Male,M,40.0,517407.0,7.7
2005.0,2005.0,Mental and behavioural disorders due to psychoactive substance use,F10-F19,"HHS Region #2  NJ, NY",HHS2,85+ years,85+,Female,F,19.0,347218.0,Unreliable
2005.0,2005.0,Mental and behavioural disorders due to psychoactive substance use,F10-F19,"HHS Region #2  NJ, NY",HHS2,85+ years,85+,Male,M,14.0,147371.0,Unreliable
2005.0,2005.0,"Schizophrenia, schizotypal and delusional disorders",F20-F29,"HHS Region #2  NJ, NY",HHS2,75-84 years,75-84,Female,F,10.0,796097.0,Unreliable
2005.0,2005.0,"Schizophrenia, schizotypal and delusional disorders",F20-F29,"HHS Region #2  NJ, NY",HHS2,85+ years,85+,Female,F,12.0,347218.0,Unreliable
2005.0,2005.0,Inflammatory diseases of the central nervous system,G00-G09,"HHS Region #2  NJ, NY",HHS2,75-84 years,75-84,Female,F,12.0,796097.0,Unreliable
2005.0,2005.0,Inflammatory diseases of the central nervous system,G00-G09,"HHS Region #2  NJ, NY",HHS2,85+ years,85+,Female,F,10.0,347218.0,Unreliable
2005.0,2005.0,Systemic atrophies primarily affecting the central nervous system,G10-G14,"HHS Region #2  NJ, NY",HHS2,35-44 years,35-44,Male,M,13.0,2102134.0,Unreliable
2005.0,2005.0,Systemic atrophies primarily affecting the central nervous system,G10-G14,"HHS Region #2  NJ, NY",HHS2,45-54 years,45-54,Female,F,29.0,2082563.0,1.4
2005.0,2005.0,Systemic atrophies primarily affecting the central nervous system,G10-G14,"HHS Region #2  NJ, NY",HHS2,45-54 years,45-54,Male,M,31.0,1965412.0,1.6
2005.0,2005.0,Systemic atrophies primarily affecting the central nervous system,G10-G14,"HHS Region #2  NJ, NY",HHS2,55-64 years,55-64,Female,F,49.0,1551521.0,3.2
2005.0,2005.0,Systemic atrophies primarily affecting the central nervous system,G10-G14,"HHS Region #2  NJ, NY",HHS2,55-64 years,55-64,Male,M,67.0,1380120.0,4.9
2005.0,2005.0,Systemic atrophies primarily affecting the central nervous system,G10-G14,"HHS Region #2  NJ, NY",HHS2,65-74 years,65-74,Female,F,59.0,999264.0,5.9
2005.0,2005.0,Systemic atrophies primarily affecting the central nervous system,G10-G14,"HHS Region #2  NJ, NY",HHS2,65-74 years,65-74,Male,M,80.0,807424.0,9.9
2005.0,2005.0,Systemic atrophies primarily affecting the central nervous system,G10-G14,"HHS Region #2  NJ, NY",HHS2,75-84 years,75-84,Female,F,75.0,796097.0,9.4
2005.0,2005.0,Systemic atrophies primarily affecting the central nervous system,G10-G14,"HHS Region #2  NJ, NY",HHS2,75-84 years,75-84,Male,M,72.0,517407.0,13.9
2005.0,2005.0,Systemic atrophies primarily affecting the central nervous system,G10-G14,"HHS Region #2  NJ, NY",HHS2,85+ years,85+,Female,F,23.0,347218.0,6.6
2005.0,2005.0,Systemic atrophies primarily affecting the central nervous system,G10-G14,"HHS Region #2  NJ, NY",HHS2,85+ years,85+,Male,M,16.0,147371.0,Unreliable
2005.0,2005.0,Extrapyramidal and movement disorders,G20-G25,"HHS Region #2  NJ, NY",HHS2,55-64 years,55-64,Female,F,16.0,1551521.0,Unreliable
2005.0,2005.0,Extrapyramidal and movement disorders,G20-G25,"HHS Region #2  NJ, NY",HHS2,55-64 years,55-64,Male,M,25.0,1380120.0,1.8
2005.0,2005.0,Extrapyramidal and movement disorders,G20-G25,"HHS Region #2  NJ, NY",HHS2,65-74 years,65-74,Female,F,62.0,999264.0,6.2
2005.0,2005.0,Extrapyramidal and movement disorders,G20-G25,"HHS Region #2  NJ, NY",HHS2,65-74 years,65-74,Male,M,107.0,807424.0,13.3
2005.0,2005.0,Extrapyramidal and movement disorders,G20-G25,"HHS Region #2  NJ, NY",HHS2,75-84 years,75-84,Female,F,280.0,796097.0,35.2
2005.0,2005.0,Extrapyramidal and movement disorders,G20-G25,"HHS Region #2  NJ, NY",HHS2,75-84 years,75-84,Male,M,411.0,517407.0,79.4
2005.0,2005.0,Extrapyramidal and movement disorders,G20-G25,"HHS Region #2  NJ, NY",HHS2,85+ years,85+,Female,F,253.0,347218.0,72.9
2005.0,2005.0,Extrapyramidal and movement disorders,G20-G25,"HHS Region #2  NJ, NY",HHS2,85+ years,85+,Male,M,277.0,147371.0,188
2005.0,2005.0,Other degenerative diseases of the nervous system,G30-G31,"HHS Region #2  NJ, NY",HHS2,55-64 years,55-64,Female,F,28.0,1551521.0,1.8
2005.0,2005.0,Other degenerative diseases of the nervous system,G30-G31,"HHS Region #2  NJ, NY",HHS2,55-64 years,55-64,Male,M,24.0,1380120.0,1.7
