Notes,Year,Year Code,ICD Sub-Chapter,ICD Sub-Chapter Code,HHS Region,HHS Region Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Gender,Gender Code,Deaths,Population,Crude Rate
,2005,2005,Cerebral palsy and other paralytic syndromes,G80-G83,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,45-54 years,45-54,Female,F,19,3813005,Unreliable
,2005,2005,Cerebral palsy and other paralytic syndromes,G80-G83,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,45-54 years,45-54,Male,M,42,3726978,1.1
,2005,2005,Cerebral palsy and other paralytic syndromes,G80-G83,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,55-64 years,55-64,Female,F,19,2720756,Unreliable
,2005,2005,Cerebral palsy and other paralytic syndromes,G80-G83,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,55-64 years,55-64,Male,M,32,2566317,1.2
,2005,2005,Cerebral palsy and other paralytic syndromes,G80-G83,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,65-74 years,65-74,Female,F,22,1747447,1.3
,2005,2005,Cerebral palsy and other paralytic syndromes,G80-G83,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,65-74 years,65-74,Male,M,32,1478507,2.2
,2005,2005,Cerebral palsy and other paralytic syndromes,G80-G83,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,75-84 years,75-84,Female,F,33,1390276,2.4
,2005,2005,Cerebral palsy and other paralytic syndromes,G80-G83,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,75-84 years,75-84,Male,M,29,937170,3.1
,2005,2005,Cerebral palsy and other paralytic syndromes,G80-G83,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,85+ years,85+,Female,F,13,610384,Unreliable
,2005,2005,Cerebral palsy and other paralytic syndromes,G80-G83,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,85+ years,85+,Male,M,13,256084,Unreliable
,2005,2005,Other disorders of the nervous system,G90-G98,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,< 1 year,1,Male,M,15,340107,Unreliable
,2005,2005,Other disorders of the nervous system,G90-G98,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,1-4 years,4-Jan,Male,M,11,1382526,Unreliable
,2005,2005,Other disorders of the nervous system,G90-G98,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,15-24 years,15-24,Male,M,13,3738950,Unreliable
,2005,2005,Other disorders of the nervous system,G90-G98,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,25-34 years,25-34,Female,F,15,3264815,Unreliable
,2005,2005,Other disorders of the nervous system,G90-G98,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,25-34 years,25-34,Male,M,25,3300700,0.8
,2005,2005,Other disorders of the nervous system,G90-G98,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,35-44 years,35-44,Female,F,41,3733587,1.1
,2005,2005,Other disorders of the nervous system,G90-G98,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,35-44 years,35-44,Male,M,44,3713805,1.2
,2005,2005,Other disorders of the nervous system,G90-G98,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,45-54 years,45-54,Female,F,79,3813005,2.1
,2005,2005,Other disorders of the nervous system,G90-G98,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,45-54 years,45-54,Male,M,83,3726978,2.2
,2005,2005,Other disorders of the nervous system,G90-G98,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,55-64 years,55-64,Female,F,109,2720756,4
,2005,2005,Other disorders of the nervous system,G90-G98,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,55-64 years,55-64,Male,M,136,2566317,5.3
,2005,2005,Other disorders of the nervous system,G90-G98,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,65-74 years,65-74,Female,F,153,1747447,8.8
,2005,2005,Other disorders of the nervous system,G90-G98,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,65-74 years,65-74,Male,M,177,1478507,12
,2005,2005,Other disorders of the nervous system,G90-G98,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,75-84 years,75-84,Female,F,210,1390276,15.1
,2005,2005,Other disorders of the nervous system,G90-G98,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,75-84 years,75-84,Male,M,215,937170,22.9
,2005,2005,Other disorders of the nervous system,G90-G98,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,85+ years,85+,Female,F,120,610384,19.7
,2005,2005,Other disorders of the nervous system,G90-G98,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,85+ years,85+,Male,M,101,256084,39.4
,2005,2005,Chronic rheumatic heart diseases,I05-I09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,45-54 years,45-54,Female,F,16,3813005,Unreliable
,2005,2005,Chronic rheumatic heart diseases,I05-I09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,45-54 years,45-54,Male,M,17,3726978,Unreliable
,2005,2005,Chronic rheumatic heart diseases,I05-I09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,55-64 years,55-64,Female,F,37,2720756,1.4
,2005,2005,Chronic rheumatic heart diseases,I05-I09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,55-64 years,55-64,Male,M,20,2566317,0.8
,2005,2005,Chronic rheumatic heart diseases,I05-I09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,65-74 years,65-74,Female,F,68,1747447,3.9
,2005,2005,Chronic rheumatic heart diseases,I05-I09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,65-74 years,65-74,Male,M,37,1478507,2.5
,2005,2005,Chronic rheumatic heart diseases,I05-I09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,75-84 years,75-84,Female,F,170,1390276,12.2
,2005,2005,Chronic rheumatic heart diseases,I05-I09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,75-84 years,75-84,Male,M,51,937170,5.4
,2005,2005,Chronic rheumatic heart diseases,I05-I09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,85+ years,85+,Female,F,132,610384,21.6
,2005,2005,Chronic rheumatic heart diseases,I05-I09,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,85+ years,85+,Male,M,48,256084,18.7
,2005,2005,Hypertensive diseases,I10-I15,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,25-34 years,25-34,Female,F,24,3264815,0.7
,2005,2005,Hypertensive diseases,I10-I15,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,25-34 years,25-34,Male,M,48,3300700,1.5
,2005,2005,Hypertensive diseases,I10-I15,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,35-44 years,35-44,Female,F,88,3733587,2.4
,2005,2005,Hypertensive diseases,I10-I15,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,35-44 years,35-44,Male,M,220,3713805,5.9
,2005,2005,Hypertensive diseases,I10-I15,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,45-54 years,45-54,Female,F,255,3813005,6.7
,2005,2005,Hypertensive diseases,I10-I15,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,45-54 years,45-54,Male,M,527,3726978,14.1
,2005,2005,Hypertensive diseases,I10-I15,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,55-64 years,55-64,Female,F,359,2720756,13.2
,2005,2005,Hypertensive diseases,I10-I15,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,55-64 years,55-64,Male,M,688,2566317,26.8
,2005,2005,Hypertensive diseases,I10-I15,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,65-74 years,65-74,Female,F,612,1747447,35
,2005,2005,Hypertensive diseases,I10-I15,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,65-74 years,65-74,Male,M,667,1478507,45.1
,2005,2005,Hypertensive diseases,I10-I15,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,75-84 years,75-84,Female,F,1547,1390276,111.3
,2005,2005,Hypertensive diseases,I10-I15,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,75-84 years,75-84,Male,M,1040,937170,111
,2005,2005,Hypertensive diseases,I10-I15,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,85+ years,85+,Female,F,3332,610384,545.9
,2005,2005,Hypertensive diseases,I10-I15,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,85+ years,85+,Male,M,1029,256084,401.8
,2005,2005,Ischaemic heart diseases,I20-I25,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,15-24 years,15-24,Male,M,20,3738950,0.5
,2005,2005,Ischaemic heart diseases,I20-I25,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,25-34 years,25-34,Female,F,35,3264815,1.1
,2005,2005,Ischaemic heart diseases,I20-I25,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,25-34 years,25-34,Male,M,167,3300700,5.1
,2005,2005,Ischaemic heart diseases,I20-I25,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,35-44 years,35-44,Female,F,314,3733587,8.4
,2005,2005,Ischaemic heart diseases,I20-I25,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,35-44 years,35-44,Male,M,925,3713805,24.9
,2005,2005,Ischaemic heart diseases,I20-I25,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,45-54 years,45-54,Female,F,1161,3813005,30.4
,2005,2005,Ischaemic heart diseases,I20-I25,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,45-54 years,45-54,Male,M,3660,3726978,98.2
,2005,2005,Ischaemic heart diseases,I20-I25,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,55-64 years,55-64,Female,F,2340,2720756,86
,2005,2005,Ischaemic heart diseases,I20-I25,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,55-64 years,55-64,Male,M,5975,2566317,232.8
,2005,2005,Ischaemic heart diseases,I20-I25,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,65-74 years,65-74,Female,F,4471,1747447,255.9
,2005,2005,Ischaemic heart diseases,I20-I25,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,65-74 years,65-74,Male,M,7757,1478507,524.7
,2005,2005,Ischaemic heart diseases,I20-I25,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,75-84 years,75-84,Female,F,10880,1390276,782.6
,2005,2005,Ischaemic heart diseases,I20-I25,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,75-84 years,75-84,Male,M,12590,937170,1343.4
,2005,2005,Ischaemic heart diseases,I20-I25,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,85+ years,85+,Female,F,18172,610384,2977.1
,2005,2005,Ischaemic heart diseases,I20-I25,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,85+ years,85+,Male,M,9920,256084,3873.7
,2005,2005,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,< 1 year,1,Male,M,11,340107,Unreliable
,2005,2005,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,15-24 years,15-24,Female,F,11,3580772,Unreliable
,2005,2005,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,25-34 years,25-34,Female,F,45,3264815,1.4
,2005,2005,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,25-34 years,25-34,Male,M,23,3300700,0.7
,2005,2005,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,35-44 years,35-44,Female,F,66,3733587,1.8
,2005,2005,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,35-44 years,35-44,Male,M,56,3713805,1.5
,2005,2005,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,45-54 years,45-54,Female,F,152,3813005,4
,2005,2005,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,45-54 years,45-54,Male,M,108,3726978,2.9
,2005,2005,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,55-64 years,55-64,Female,F,208,2720756,7.6
,2005,2005,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,55-64 years,55-64,Male,M,183,2566317,7.1
,2005,2005,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,65-74 years,65-74,Female,F,260,1747447,14.9
,2005,2005,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,65-74 years,65-74,Male,M,210,1478507,14.2
,2005,2005,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,75-84 years,75-84,Female,F,430,1390276,30.9
,2005,2005,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,75-84 years,75-84,Male,M,265,937170,28.3
,2005,2005,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,85+ years,85+,Female,F,383,610384,62.7
,2005,2005,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,85+ years,85+,Male,M,158,256084,61.7
,2005,2005,Other forms of heart disease,I30-I51,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,< 1 year,1,Female,F,18,323789,Unreliable
,2005,2005,Other forms of heart disease,I30-I51,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,< 1 year,1,Male,M,21,340107,6.2
,2005,2005,Other forms of heart disease,I30-I51,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,1-4 years,4-Jan,Female,F,10,1322561,Unreliable
,2005,2005,Other forms of heart disease,I30-I51,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,1-4 years,4-Jan,Male,M,12,1382526,Unreliable
,2005,2005,Other forms of heart disease,I30-I51,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,5-14 years,14-May,Female,F,24,3475550,0.7
,2005,2005,Other forms of heart disease,I30-I51,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,5-14 years,14-May,Male,M,22,3644654,0.6
,2005,2005,Other forms of heart disease,I30-I51,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,15-24 years,15-24,Female,F,53,3580772,1.5
,2005,2005,Other forms of heart disease,I30-I51,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,15-24 years,15-24,Male,M,96,3738950,2.6
,2005,2005,Other forms of heart disease,I30-I51,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,25-34 years,25-34,Female,F,69,3264815,2.1
,2005,2005,Other forms of heart disease,I30-I51,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,25-34 years,25-34,Male,M,191,3300700,5.8
,2005,2005,Other forms of heart disease,I30-I51,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,35-44 years,35-44,Female,F,207,3733587,5.5
,2005,2005,Other forms of heart disease,I30-I51,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,35-44 years,35-44,Male,M,426,3713805,11.5
,2005,2005,Other forms of heart disease,I30-I51,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,45-54 years,45-54,Female,F,427,3813005,11.2
,2005,2005,Other forms of heart disease,I30-I51,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,45-54 years,45-54,Male,M,856,3726978,23
,2005,2005,Other forms of heart disease,I30-I51,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,55-64 years,55-64,Female,F,751,2720756,27.6
,2005,2005,Other forms of heart disease,I30-I51,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,55-64 years,55-64,Male,M,1233,2566317,48
,2005,2005,Other forms of heart disease,I30-I51,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,65-74 years,65-74,Female,F,1450,1747447,83
,2005,2005,Other forms of heart disease,I30-I51,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,65-74 years,65-74,Male,M,1820,1478507,123.1
,2005,2005,Other forms of heart disease,I30-I51,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,75-84 years,75-84,Female,F,4326,1390276,311.2
,2005,2005,Other forms of heart disease,I30-I51,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,75-84 years,75-84,Male,M,3867,937170,412.6
,2005,2005,Other forms of heart disease,I30-I51,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,85+ years,85+,Female,F,9176,610384,1503.3
,2005,2005,Other forms of heart disease,I30-I51,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,85+ years,85+,Male,M,4098,256084,1600.3
,2005,2005,Cerebrovascular diseases,I60-I69,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,< 1 year,1,Female,F,12,323789,Unreliable
,2005,2005,Cerebrovascular diseases,I60-I69,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,< 1 year,1,Male,M,15,340107,Unreliable
,2005,2005,Cerebrovascular diseases,I60-I69,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,5-14 years,14-May,Male,M,12,3644654,Unreliable
,2005,2005,Cerebrovascular diseases,I60-I69,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,15-24 years,15-24,Female,F,13,3580772,Unreliable
,2005,2005,Cerebrovascular diseases,I60-I69,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,15-24 years,15-24,Male,M,16,3738950,Unreliable
,2005,2005,Cerebrovascular diseases,I60-I69,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,25-34 years,25-34,Female,F,45,3264815,1.4
,2005,2005,Cerebrovascular diseases,I60-I69,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,25-34 years,25-34,Male,M,42,3300700,1.3
,2005,2005,Cerebrovascular diseases,I60-I69,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,35-44 years,35-44,Female,F,181,3733587,4.8
,2005,2005,Cerebrovascular diseases,I60-I69,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,35-44 years,35-44,Male,M,186,3713805,5
,2005,2005,Cerebrovascular diseases,I60-I69,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,45-54 years,45-54,Female,F,491,3813005,12.9
,2005,2005,Cerebrovascular diseases,I60-I69,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,45-54 years,45-54,Male,M,520,3726978,14
,2005,2005,Cerebrovascular diseases,I60-I69,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,55-64 years,55-64,Female,F,702,2720756,25.8
,2005,2005,Cerebrovascular diseases,I60-I69,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,55-64 years,55-64,Male,M,936,2566317,36.5
,2005,2005,Cerebrovascular diseases,I60-I69,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,65-74 years,65-74,Female,F,1601,1747447,91.6
,2005,2005,Cerebrovascular diseases,I60-I69,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,65-74 years,65-74,Male,M,1618,1478507,109.4
,2005,2005,Cerebrovascular diseases,I60-I69,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,75-84 years,75-84,Female,F,4983,1390276,358.4
,2005,2005,Cerebrovascular diseases,I60-I69,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,75-84 years,75-84,Male,M,3674,937170,392
,2005,2005,Cerebrovascular diseases,I60-I69,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,85+ years,85+,Female,F,8100,610384,1327
,2005,2005,Cerebrovascular diseases,I60-I69,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,85+ years,85+,Male,M,3063,256084,1196.1
,2005,2005,"Diseases of arteries, arterioles and capillaries",I70-I78,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,15-24 years,15-24,Male,M,11,3738950,Unreliable
,2005,2005,"Diseases of arteries, arterioles and capillaries",I70-I78,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,25-34 years,25-34,Female,F,11,3264815,Unreliable
,2005,2005,"Diseases of arteries, arterioles and capillaries",I70-I78,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,25-34 years,25-34,Male,M,21,3300700,0.6
,2005,2005,"Diseases of arteries, arterioles and capillaries",I70-I78,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,35-44 years,35-44,Female,F,29,3733587,0.8
,2005,2005,"Diseases of arteries, arterioles and capillaries",I70-I78,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,35-44 years,35-44,Male,M,63,3713805,1.7
,2005,2005,"Diseases of arteries, arterioles and capillaries",I70-I78,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,45-54 years,45-54,Female,F,67,3813005,1.8
,2005,2005,"Diseases of arteries, arterioles and capillaries",I70-I78,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,45-54 years,45-54,Male,M,163,3726978,4.4
,2005,2005,"Diseases of arteries, arterioles and capillaries",I70-I78,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,55-64 years,55-64,Female,F,151,2720756,5.5
,2005,2005,"Diseases of arteries, arterioles and capillaries",I70-I78,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,55-64 years,55-64,Male,M,328,2566317,12.8
,2005,2005,"Diseases of arteries, arterioles and capillaries",I70-I78,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,65-74 years,65-74,Female,F,400,1747447,22.9
,2005,2005,"Diseases of arteries, arterioles and capillaries",I70-I78,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,65-74 years,65-74,Male,M,630,1478507,42.6
,2005,2005,"Diseases of arteries, arterioles and capillaries",I70-I78,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,75-84 years,75-84,Female,F,1103,1390276,79.3
,2005,2005,"Diseases of arteries, arterioles and capillaries",I70-I78,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,75-84 years,75-84,Male,M,1166,937170,124.4
,2005,2005,"Diseases of arteries, arterioles and capillaries",I70-I78,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,85+ years,85+,Female,F,1757,610384,287.9
,2005,2005,"Diseases of arteries, arterioles and capillaries",I70-I78,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,85+ years,85+,Male,M,891,256084,347.9
,2005,2005,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,25-34 years,25-34,Female,F,14,3264815,Unreliable
,2005,2005,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,25-34 years,25-34,Male,M,13,3300700,Unreliable
,2005,2005,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,35-44 years,35-44,Female,F,25,3733587,0.7
,2005,2005,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,35-44 years,35-44,Male,M,30,3713805,0.8
,2005,2005,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,45-54 years,45-54,Female,F,42,3813005,1.1
,2005,2005,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",I80-I89,"HHS Region #5  IL, IN, MI, MN, OH, WI",HHS5,45-54 years,45-54,Male,M,67,3726978,1.8
