"Notes"	"Year"	"Year Code"	"HHS Region"	"HHS Region Code"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	"45-54 years"	"45-54"	"Male"	"M"	242	2579583	9.4
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	"55-64 years"	"55-64"	"Female"	"F"	78	2551355	3.1
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	"55-64 years"	"55-64"	"Male"	"M"	325	2387442	13.6
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	"65-74 years"	"65-74"	"Female"	"F"	38	1788067	2.1
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	"65-74 years"	"65-74"	"Male"	"M"	142	1569624	9.0
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	"75-84 years"	"75-84"	"Female"	"F"	11	915771	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	"75-84 years"	"75-84"	"Male"	"M"	48	706642	6.8
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	"85+ years"	"85+"	"Female"	"F"	10	414790	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	"85+ years"	"85+"	"Male"	"M"	14	229769	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Mood [affective] disorders"	"F30-F39"	"65-74 years"	"65-74"	"Female"	"F"	12	1788067	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Mood [affective] disorders"	"F30-F39"	"85+ years"	"85+"	"Female"	"F"	11	414790	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Inflammatory diseases of the central nervous system"	"G00-G09"	"45-54 years"	"45-54"	"Male"	"M"	17	2579583	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Inflammatory diseases of the central nervous system"	"G00-G09"	"55-64 years"	"55-64"	"Female"	"F"	18	2551355	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Inflammatory diseases of the central nervous system"	"G00-G09"	"55-64 years"	"55-64"	"Male"	"M"	25	2387442	1.0
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Inflammatory diseases of the central nervous system"	"G00-G09"	"65-74 years"	"65-74"	"Female"	"F"	22	1788067	1.2
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Inflammatory diseases of the central nervous system"	"G00-G09"	"65-74 years"	"65-74"	"Male"	"M"	15	1569624	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Inflammatory diseases of the central nervous system"	"G00-G09"	"75-84 years"	"75-84"	"Female"	"F"	15	915771	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Inflammatory diseases of the central nervous system"	"G00-G09"	"75-84 years"	"75-84"	"Male"	"M"	10	706642	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Inflammatory diseases of the central nervous system"	"G00-G09"	"85+ years"	"85+"	"Female"	"F"	10	414790	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"35-44 years"	"35-44"	"Female"	"F"	16	2740187	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"35-44 years"	"35-44"	"Male"	"M"	18	2738449	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"45-54 years"	"45-54"	"Female"	"F"	50	2634443	1.9
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"45-54 years"	"45-54"	"Male"	"M"	66	2579583	2.6
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"55-64 years"	"55-64"	"Female"	"F"	98	2551355	3.8
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"55-64 years"	"55-64"	"Male"	"M"	168	2387442	7.0
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"65-74 years"	"65-74"	"Female"	"F"	132	1788067	7.4
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"65-74 years"	"65-74"	"Male"	"M"	156	1569624	9.9
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"75-84 years"	"75-84"	"Female"	"F"	86	915771	9.4
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"75-84 years"	"75-84"	"Male"	"M"	81	706642	11.5
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"85+ years"	"85+"	"Female"	"F"	23	414790	5.5
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"85+ years"	"85+"	"Male"	"M"	14	229769	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Extrapyramidal and movement disorders"	"G20-G25"	"55-64 years"	"55-64"	"Female"	"F"	48	2551355	1.9
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Extrapyramidal and movement disorders"	"G20-G25"	"55-64 years"	"55-64"	"Male"	"M"	69	2387442	2.9
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Extrapyramidal and movement disorders"	"G20-G25"	"65-74 years"	"65-74"	"Female"	"F"	235	1788067	13.1
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Extrapyramidal and movement disorders"	"G20-G25"	"65-74 years"	"65-74"	"Male"	"M"	443	1569624	28.2
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Extrapyramidal and movement disorders"	"G20-G25"	"75-84 years"	"75-84"	"Female"	"F"	641	915771	70.0
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Extrapyramidal and movement disorders"	"G20-G25"	"75-84 years"	"75-84"	"Male"	"M"	1030	706642	145.8
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Extrapyramidal and movement disorders"	"G20-G25"	"85+ years"	"85+"	"Female"	"F"	658	414790	158.6
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Extrapyramidal and movement disorders"	"G20-G25"	"85+ years"	"85+"	"Male"	"M"	738	229769	321.2
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Other degenerative diseases of the nervous system"	"G30-G31"	"45-54 years"	"45-54"	"Male"	"M"	14	2579583	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Other degenerative diseases of the nervous system"	"G30-G31"	"55-64 years"	"55-64"	"Female"	"F"	143	2551355	5.6
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Other degenerative diseases of the nervous system"	"G30-G31"	"55-64 years"	"55-64"	"Male"	"M"	125	2387442	5.2
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Other degenerative diseases of the nervous system"	"G30-G31"	"65-74 years"	"65-74"	"Female"	"F"	794	1788067	44.4
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Other degenerative diseases of the nervous system"	"G30-G31"	"65-74 years"	"65-74"	"Male"	"M"	649	1569624	41.3
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Other degenerative diseases of the nervous system"	"G30-G31"	"75-84 years"	"75-84"	"Female"	"F"	3444	915771	376.1
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Other degenerative diseases of the nervous system"	"G30-G31"	"75-84 years"	"75-84"	"Male"	"M"	2260	706642	319.8
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Other degenerative diseases of the nervous system"	"G30-G31"	"85+ years"	"85+"	"Female"	"F"	8842	414790	2131.7
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Other degenerative diseases of the nervous system"	"G30-G31"	"85+ years"	"85+"	"Male"	"M"	3262	229769	1419.7
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"35-44 years"	"35-44"	"Female"	"F"	18	2740187	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"35-44 years"	"35-44"	"Male"	"M"	11	2738449	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"45-54 years"	"45-54"	"Female"	"F"	34	2634443	1.3
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"45-54 years"	"45-54"	"Male"	"M"	19	2579583	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"55-64 years"	"55-64"	"Female"	"F"	77	2551355	3.0
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"55-64 years"	"55-64"	"Male"	"M"	39	2387442	1.6
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"65-74 years"	"65-74"	"Female"	"F"	71	1788067	4.0
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"65-74 years"	"65-74"	"Male"	"M"	37	1569624	2.4
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"75-84 years"	"75-84"	"Female"	"F"	48	915771	5.2
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Demyelinating diseases of the central nervous system"	"G35-G37"	"75-84 years"	"75-84"	"Male"	"M"	20	706642	2.8
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Episodic and paroxysmal disorders"	"G40-G47"	"15-24 years"	"15-24"	"Female"	"F"	12	2836514	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Episodic and paroxysmal disorders"	"G40-G47"	"15-24 years"	"15-24"	"Male"	"M"	13	3001729	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Episodic and paroxysmal disorders"	"G40-G47"	"25-34 years"	"25-34"	"Female"	"F"	16	2986744	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Episodic and paroxysmal disorders"	"G40-G47"	"25-34 years"	"25-34"	"Male"	"M"	34	3077975	1.1
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Episodic and paroxysmal disorders"	"G40-G47"	"35-44 years"	"35-44"	"Female"	"F"	17	2740187	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Episodic and paroxysmal disorders"	"G40-G47"	"35-44 years"	"35-44"	"Male"	"M"	23	2738449	0.8
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Episodic and paroxysmal disorders"	"G40-G47"	"45-54 years"	"45-54"	"Female"	"F"	21	2634443	0.8
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Episodic and paroxysmal disorders"	"G40-G47"	"45-54 years"	"45-54"	"Male"	"M"	32	2579583	1.2
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Episodic and paroxysmal disorders"	"G40-G47"	"55-64 years"	"55-64"	"Female"	"F"	39	2551355	1.5
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Episodic and paroxysmal disorders"	"G40-G47"	"55-64 years"	"55-64"	"Male"	"M"	65	2387442	2.7
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Episodic and paroxysmal disorders"	"G40-G47"	"65-74 years"	"65-74"	"Female"	"F"	56	1788067	3.1
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Episodic and paroxysmal disorders"	"G40-G47"	"65-74 years"	"65-74"	"Male"	"M"	36	1569624	2.3
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Episodic and paroxysmal disorders"	"G40-G47"	"75-84 years"	"75-84"	"Female"	"F"	34	915771	3.7
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Episodic and paroxysmal disorders"	"G40-G47"	"75-84 years"	"75-84"	"Male"	"M"	25	706642	3.5
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Episodic and paroxysmal disorders"	"G40-G47"	"85+ years"	"85+"	"Female"	"F"	33	414790	8.0
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Episodic and paroxysmal disorders"	"G40-G47"	"85+ years"	"85+"	"Male"	"M"	19	229769	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Polyneuropathies and other disorders of the peripheral nervous system"	"G60-G64"	"65-74 years"	"65-74"	"Male"	"M"	13	1569624	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Polyneuropathies and other disorders of the peripheral nervous system"	"G60-G64"	"75-84 years"	"75-84"	"Female"	"F"	12	915771	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Polyneuropathies and other disorders of the peripheral nervous system"	"G60-G64"	"75-84 years"	"75-84"	"Male"	"M"	11	706642	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Diseases of myoneural junction and muscle"	"G70-G72"	"15-24 years"	"15-24"	"Male"	"M"	23	3001729	0.8
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Diseases of myoneural junction and muscle"	"G70-G72"	"25-34 years"	"25-34"	"Male"	"M"	13	3077975	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Diseases of myoneural junction and muscle"	"G70-G72"	"45-54 years"	"45-54"	"Female"	"F"	16	2634443	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Diseases of myoneural junction and muscle"	"G70-G72"	"45-54 years"	"45-54"	"Male"	"M"	16	2579583	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Diseases of myoneural junction and muscle"	"G70-G72"	"55-64 years"	"55-64"	"Female"	"F"	17	2551355	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Diseases of myoneural junction and muscle"	"G70-G72"	"55-64 years"	"55-64"	"Male"	"M"	26	2387442	1.1
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Diseases of myoneural junction and muscle"	"G70-G72"	"65-74 years"	"65-74"	"Female"	"F"	26	1788067	1.5
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Diseases of myoneural junction and muscle"	"G70-G72"	"65-74 years"	"65-74"	"Male"	"M"	32	1569624	2.0
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Diseases of myoneural junction and muscle"	"G70-G72"	"75-84 years"	"75-84"	"Female"	"F"	37	915771	4.0
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Diseases of myoneural junction and muscle"	"G70-G72"	"75-84 years"	"75-84"	"Male"	"M"	43	706642	6.1
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Diseases of myoneural junction and muscle"	"G70-G72"	"85+ years"	"85+"	"Female"	"F"	40	414790	9.6
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Diseases of myoneural junction and muscle"	"G70-G72"	"85+ years"	"85+"	"Male"	"M"	32	229769	13.9
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"5-14 years"	"5-14"	"Female"	"F"	13	2904766	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"5-14 years"	"5-14"	"Male"	"M"	16	3021309	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"15-24 years"	"15-24"	"Female"	"F"	18	2836514	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"15-24 years"	"15-24"	"Male"	"M"	30	3001729	1.0
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"25-34 years"	"25-34"	"Female"	"F"	22	2986744	0.7
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"25-34 years"	"25-34"	"Male"	"M"	30	3077975	1.0
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"35-44 years"	"35-44"	"Female"	"F"	23	2740187	0.8
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"35-44 years"	"35-44"	"Male"	"M"	23	2738449	0.8
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"45-54 years"	"45-54"	"Female"	"F"	16	2634443	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"45-54 years"	"45-54"	"Male"	"M"	43	2579583	1.7
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"55-64 years"	"55-64"	"Female"	"F"	29	2551355	1.1
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"55-64 years"	"55-64"	"Male"	"M"	46	2387442	1.9
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"65-74 years"	"65-74"	"Female"	"F"	27	1788067	1.5
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"65-74 years"	"65-74"	"Male"	"M"	34	1569624	2.2
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"75-84 years"	"75-84"	"Female"	"F"	16	915771	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"75-84 years"	"75-84"	"Male"	"M"	25	706642	3.5
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	"85+ years"	"85+"	"Female"	"F"	12	414790	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Other disorders of the nervous system"	"G90-G98"	"15-24 years"	"15-24"	"Female"	"F"	12	2836514	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Other disorders of the nervous system"	"G90-G98"	"15-24 years"	"15-24"	"Male"	"M"	13	3001729	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Other disorders of the nervous system"	"G90-G98"	"25-34 years"	"25-34"	"Female"	"F"	28	2986744	0.9
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Other disorders of the nervous system"	"G90-G98"	"25-34 years"	"25-34"	"Male"	"M"	31	3077975	1.0
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Other disorders of the nervous system"	"G90-G98"	"35-44 years"	"35-44"	"Female"	"F"	45	2740187	1.6
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Other disorders of the nervous system"	"G90-G98"	"35-44 years"	"35-44"	"Male"	"M"	58	2738449	2.1
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Other disorders of the nervous system"	"G90-G98"	"45-54 years"	"45-54"	"Female"	"F"	103	2634443	3.9
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Other disorders of the nervous system"	"G90-G98"	"45-54 years"	"45-54"	"Male"	"M"	147	2579583	5.7
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Other disorders of the nervous system"	"G90-G98"	"55-64 years"	"55-64"	"Female"	"F"	185	2551355	7.3
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Other disorders of the nervous system"	"G90-G98"	"55-64 years"	"55-64"	"Male"	"M"	258	2387442	10.8
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Other disorders of the nervous system"	"G90-G98"	"65-74 years"	"65-74"	"Female"	"F"	217	1788067	12.1
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Other disorders of the nervous system"	"G90-G98"	"65-74 years"	"65-74"	"Male"	"M"	245	1569624	15.6
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Other disorders of the nervous system"	"G90-G98"	"75-84 years"	"75-84"	"Female"	"F"	236	915771	25.8
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Other disorders of the nervous system"	"G90-G98"	"75-84 years"	"75-84"	"Male"	"M"	215	706642	30.4
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Other disorders of the nervous system"	"G90-G98"	"85+ years"	"85+"	"Female"	"F"	166	414790	40.0
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Other disorders of the nervous system"	"G90-G98"	"85+ years"	"85+"	"Male"	"M"	125	229769	54.4
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Chronic rheumatic heart diseases"	"I05-I09"	"45-54 years"	"45-54"	"Male"	"M"	11	2579583	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Chronic rheumatic heart diseases"	"I05-I09"	"55-64 years"	"55-64"	"Female"	"F"	14	2551355	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Chronic rheumatic heart diseases"	"I05-I09"	"55-64 years"	"55-64"	"Male"	"M"	14	2387442	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Chronic rheumatic heart diseases"	"I05-I09"	"65-74 years"	"65-74"	"Female"	"F"	34	1788067	1.9
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Chronic rheumatic heart diseases"	"I05-I09"	"65-74 years"	"65-74"	"Male"	"M"	22	1569624	1.4
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Chronic rheumatic heart diseases"	"I05-I09"	"75-84 years"	"75-84"	"Female"	"F"	41	915771	4.5
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Chronic rheumatic heart diseases"	"I05-I09"	"75-84 years"	"75-84"	"Male"	"M"	21	706642	3.0
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Chronic rheumatic heart diseases"	"I05-I09"	"85+ years"	"85+"	"Female"	"F"	59	414790	14.2
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Chronic rheumatic heart diseases"	"I05-I09"	"85+ years"	"85+"	"Male"	"M"	20	229769	8.7
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Hypertensive diseases"	"I10-I15"	"15-24 years"	"15-24"	"Male"	"M"	13	3001729	Unreliable
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Hypertensive diseases"	"I10-I15"	"25-34 years"	"25-34"	"Female"	"F"	45	2986744	1.5
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Hypertensive diseases"	"I10-I15"	"25-34 years"	"25-34"	"Male"	"M"	90	3077975	2.9
	"2017"	"2017"	"HHS Region #6  AR, LA, NM, OK, TX"	"HHS6"	"Hypertensive diseases"	"I10-I15"	"35-44 years"	"35-44"	"Female"	"F"	160	2740187	5.8
